symbol logfc avgexp t pval fdr b
DMRT1 0.00434165432236977 4.3632103452955 0.139949747122171 0.888946942730995 0.954171430889938 -6.29129042847878
RABL6 0.00470414209147041 6.93448837488363 0.13979122977624 0.88907190480045 0.954171430889938 -6.2913120533024
NKX6-2 0.008147500073866 5.1674139231117 0.139600792895888 0.889222033304787 0.954171430889938 -6.29133800017066
ARF4 0.00462902289305767 11.1181662761111 0.139508508881531 0.889294785687883 0.954171430889938 -6.29135056107275
LRRC19 0.00241032673372477 3.77554361953947 0.139302754210995 0.889456996407879 0.954171430889938 -6.29137853672507
MRPS16 0.00393597651345701 10.0142995465917 0.139217733247907 0.889524025717127 0.954171430889938 -6.29139008463884
TMEM100 0.00625679343742291 4.46427016155742 0.13916240444336 0.88956764658382 0.954171430889938 -6.29139759585006
CBLL1 0.00811741542823974 6.09087668731556 0.139111536440786 0.889607750882386 0.954171430889938 -6.29140449884768
TRMT61A 0.0161983950484856 6.87177695251334 0.138931439028009 0.889749741859889 0.954171430889938 -6.29142891853104
KIAA1919 0.00422513102861544 4.36862542596852 0.138929671222015 0.889751135637273 0.954171430889938 -6.29142915807384
TAC3 0.00348729511690404 4.06721562106435 0.13891356394083 0.889763834990276 0.954171430889938 -6.2914313405163
ARHGEF25 0.00571698210371085 5.53903873671096 0.138630424223157 0.889987073568797 0.954171430889938 -6.29146966298865
QSOX1 0.010554006643285 6.87226082002911 0.138604760466188 0.890007308329348 0.954171430889938 -6.29147313267045
C14orf37 0.00244152663651453 3.96028118179453 0.138595403056246 0.890014686259763 0.954171430889938 -6.29147439761132
EDN2 0.00595438938942117 4.95745508443099 0.138211555974787 0.890317342105443 0.954293095400732 -6.29152621273625
ANKRD34A 0.00570676649213464 5.08368905383491 0.137706759670869 0.890715388672021 0.954499877490039 -6.2915941359901
IL18R1 0.00290404448817494 3.83179782422004 0.137573638537542 0.890820363211747 0.954506723839767 -6.29161200680788
ZNF354C 0.00277396608168523 4.02807502782364 0.137107200520408 0.891188194750615 0.954689544321249 -6.29167448734623
IPO7 0.00737452353683032 9.74569947153592 0.136663852728399 0.89153783940672 0.954958442431228 -6.29173367825736
GPKOW 0.00432831873449846 7.68072575673482 0.136289554170197 0.891833045268659 0.955093845300729 -6.29178350127894
A1CF 0.00992583652067047 8.67384469040871 0.135713099752712 0.89228771931068 0.955338902838218 -6.29185996615905
CAMLG 0.00715981467077409 7.57792994454267 0.135561258289838 0.892407489086905 0.955361489312187 -6.29188005354446
SFI1 0.00881775879820168 5.88531165303748 0.134731182110543 0.893062281916939 0.955956773191797 -6.29198946849348
CD180 0.00557708823903846 3.92727560115821 0.134267920542527 0.893427750825458 0.956242259948274 -6.29205024036389
TPSAB1 0.00461299407082461 5.37218303766858 0.132654392032893 0.894700848444807 0.956788314467986 -6.29226027364417
SMAP2 0.00497337228611094 8.06188498390483 0.132494110765722 0.894827327773974 0.956788314467986 -6.29228099887954
THUMPD1 0.00998350135313686 9.46172843890094 0.13203090452885 0.895192863023746 0.956802843621201 -6.2923407531566
NCK2 0.00598516909832369 5.75146261673599 0.13200453799339 0.89521367062927 0.956802843621201 -6.2923441481849
PRKCB 0.0116011379006311 5.83080488304264 0.131975980394281 0.895236207432809 0.956802843621201 -6.29234782457598
MRPL24 0.00548685952838213 9.38454420218683 0.130269286779463 0.896583233922873 0.957608259331634 -6.29256609367348
CYP2U1 0.0102873409877171 6.47707739942571 0.129965386421545 0.896823122382162 0.957758820968906 -6.29260466161318
BAG2 0.00976466433217738 6.37345446668164 0.129726277316845 0.897011873579982 0.957778940950178 -6.29263494360707
PLVAP 0.0103339835364027 7.58069022189853 0.129690888739071 0.897039809598865 0.957778940950178 -6.29263942066078
CLUAP1 0.00589781699060588 7.79690429740428 0.12943667987077 0.897240487858066 0.957845354692717 -6.29267154505531
HPGD 0.00782853176359577 4.83438467600579 0.129361455889078 0.89729987265678 0.957845354692717 -6.29268103903423
TRPT1 0.00565031185736409 5.27690635414609 0.129173007571676 0.897448643801238 0.957898552451062 -6.29270479877206
FAM71E1 0.00524827278026851 4.96148528017271 0.128722941735425 0.897803964526566 0.958172176427052 -6.29276140338551
GPR137 0.00512507868407752 6.82274773603888 0.126813401802896 0.899311749850273 0.959358347515464 -6.29299936881604
PRPF40A 0.006427989535851 7.76397366220124 0.126140167214308 0.899843428420796 0.959687166790946 -6.29308241907266
CHRNA9 0.00204867774327067 3.7664204626699 0.126031060964076 0.89992959800797 0.959687166790946 -6.29309583681043
FABP6 0.00248260722501481 4.01864409138727 0.125921065315246 0.900016471231335 0.959687166790946 -6.29310935217543
LGALS12 0.0025097655631634 3.90620588709013 0.125484340594364 0.900361403060514 0.959843548164711 -6.29316289692651
KCNJ2 0.00328335544609981 4.55045561739612 0.124869321885531 0.90084718651099 0.960205238695169 -6.29323798609791
ADAMTS9 0.0116754421624687 6.16985647645191 0.124493246265536 0.901144255071185 0.960205238695169 -6.29328372039048
CNPY3 0.00612358184344508 8.03434614943724 0.123787674478816 0.901701636103023 0.960531988199964 -6.29336915239711
DCUN1D4 0.00571497033043755 7.99517193321901 0.123440657933015 0.901975787035207 0.960555468621225 -6.29341099175293
ZNF644 0.00463185352269413 6.23465247114856 0.122880750597353 0.902418151474764 0.960555468621225 -6.2934782515147
VCAN 0.00623821445495398 4.67799815933262 0.12245710125344 0.902752883349476 0.960669633601537 -6.29352893991447
FKBP10 0.00406043730842143 5.13421879245554 0.122368268947833 0.902823073346456 0.960669633601537 -6.29353954624326
PDE4A 0.00630762197246959 6.0462695156463 0.122181929322516 0.902970310319535 0.960707008540168 -6.29356176967388
PPRC1 0.0138971325853463 6.46363243379013 0.12195051504887 0.903153167906141 0.960707008540168 -6.29358932171057
MFGE8 0.00674298721440536 8.79057150173439 0.12115746869006 0.903779852095568 0.960948443662342 -6.29368334519753
LDB1 0.0063851302374669 8.36053168436762 0.121026488705093 0.903883361465231 0.960952970869262 -6.29369881516165
MAPK1IP1L 0.00265130194399443 7.3233257091994 0.120266675055424 0.90448385092838 0.961485797616225 -6.29378822628088
NFKBIB 0.00873474727890589 8.43665896059518 0.119100546392522 0.905405563361327 0.962040008498907 -6.29392435554038
ARHGAP39 0.00634519103606124 5.82102642256297 0.118676023223272 0.905741140180463 0.962040008498907 -6.29397358346613
LIMK1 0.00632503817809749 6.18821790059428 0.118601418528833 0.905800115417893 0.962040008498907 -6.2939822165095
ADAM18 0.00530637964034408 5.28546563913653 0.118303867965375 0.906035335274273 0.962184283879073 -6.29401659422542
LIFR 0.00527748720173804 5.6153796433789 0.117925572100394 0.90633439801296 0.962290782055212 -6.29406017625177
LGI1 0.00143967068714401 3.54977138210485 0.117268452839125 0.906853917248026 0.962555809127781 -6.29413554872501
COG4 0.00402559417742765 8.53234387087915 0.116948488045837 0.907106896409751 0.962555809127781 -6.29417209669294
ANKRD55 0.00321341404118858 4.18548437501641 0.116855376893236 0.907180516245714 0.962555809127781 -6.29418271355844
HCK 0.012812805380908 6.92373027975695 0.116479508605593 0.907477710782605 0.962765636182027 -6.29422548545448
CTAGE1 0.00479097331109912 9.78077124250467 0.116156315910653 0.907733265857467 0.962829169382268 -6.29426215297923
SST 0.00416496128561583 4.93889819153186 0.116073126003505 0.907799047385793 0.962829169382268 -6.29427157472906
FRY 0.00194945061731655 4.30588589815415 0.116026481451928 0.907835931345871 0.962829169382268 -6.29427685454807
AIPL1 0.00277595293333022 4.69904230869692 0.11579884649087 0.908015935509654 0.962914598861387 -6.2943025907041
RNF39 0.0124334835769817 7.54723264131985 0.115463891544251 0.908280812509211 0.963090004020828 -6.29434036845946
FIS1 0.00424376863541021 9.29163367958707 0.114791081500822 0.908812891093984 0.963548665305733 -6.29441592047128
ATP6V0B 0.00305624573610075 9.6375678387284 0.113836154259131 0.909568147623834 0.963606000658748 -6.29452239446204
RABGAP1L 0.00535993633180176 4.99766333850128 0.113614266355858 0.909743651711918 0.963606000658748 -6.29454700755454
FEV 0.00373348182720878 4.77653369368036 0.11361171579022 0.909745669129048 0.963606000658748 -6.29454729019894
SNRPA 0.00680280995477478 7.1201464006285 0.113262730313712 0.910021711209535 0.963606000658748 -6.29458590368454
TBX4 0.00188835908225826 3.86234729462521 0.113194095738029 0.91007600138687 0.963606000658748 -6.29459348377916
DYNC2LI1 0.00509475325341047 5.21819143114249 0.112732282097923 0.91044130855943 0.963622461719887 -6.29464436765557
SYNCRIP 0.00781609675421002 7.80760252428419 0.112498252180521 0.910626439929757 0.963622461719887 -6.29467007430348
CLIC3 0.00407015997122961 4.51941553192226 0.112408045902922 0.910697799691442 0.963622461719887 -6.29467996860922
NSUN2 0.0051289219060493 9.45757126791212 0.112312338030805 0.910773512414654 0.963622461719887 -6.29469045768342
KCNJ10 0.00308780694794919 4.38568116591246 0.110389380342849 0.912294901600758 0.964915800447733 -6.29489931092068
ABCC4 0.0158062738234372 6.23385687598713 0.108949440399641 0.913434354569599 0.965804457894819 -6.29505334232104
MRTO4 0.00499765317529466 7.89710633405232 0.108046170056832 0.914149222450961 0.966083904173379 -6.29514893377968
CST11 0.00185635417683994 3.90278611278375 0.107672264110373 0.914445160413867 0.96621433641713 -6.29518827071891
SPRY1 0.00599765431917643 6.98468877917752 0.106855489175048 0.915091660745667 0.96621433641713 -6.29527372568854
SLC35E1 0.005151518220055 7.89438522946019 0.105777952594452 0.915944648257403 0.966424534040947 -6.29538546753043
CHRNA6 0.00469405213631457 4.92148561348102 0.10561683240053 0.916072200884248 0.966424534040947 -6.29540207857707
RPRD1A 0.00472817082757615 5.69950292787077 0.105416097018902 0.916231118385953 0.966424534040947 -6.29542273842206
WFDC1 0.00633164472393855 6.15633077612614 0.10534511543287 0.916287313657809 0.966424534040947 -6.29543003449896
MORF4L2 0.00437744551930663 11.5397246282032 0.104824124659304 0.916699788770157 0.966723380336854 -6.29548343587494
VPS33B 0.00293557794033461 7.4763223960365 0.104335467115433 0.917086685900797 0.966815471786968 -6.29553328253584
MEAF6 0.00364361852709738 7.54793510168173 0.104060864018437 0.917304113057522 0.966939403660635 -6.29556119187105
GRID2 0.00194606418901255 3.82489082366914 0.102967891422625 0.918169576480669 0.967513180965743 -6.29567154750118
RUNDC1 0.0041125818146277 6.93167362867309 0.102802962379573 0.918300183055225 0.967513180965743 -6.29568809895178
MOGAT2 0.00322132488142568 4.7253896105472 0.102490103869885 0.918547940450021 0.967513180965743 -6.29571942297304
NAALADL1 0.00480488197882778 5.40474977361876 0.101887841809048 0.919024903442529 0.967804994032038 -6.29577945391539
BHLHE40 0.0178137421188307 8.09078787373445 0.100064616442483 0.920468990733761 0.96869356177003 -6.29595902900495
MYO5C 0.00285141851932291 4.92884332615655 0.0998299015125634 0.920654916315943 0.968783925635362 -6.29598191126992
CITED1 0.00355588467215728 4.87788761553654 0.0993129029403862 0.921064463741279 0.969015259525884 -6.29603212374956
DUSP26 0.00412304969854649 4.94717738319001 0.099299696111475 0.921074925988092 0.969015259525884 -6.29603340302264
SLC12A7 0.00562314390065843 6.00070763064098 0.0987433861643339 0.921515638722222 0.969268268778767 -6.29608713522463
RECQL4 0.0034255651075501 4.7611057717404 0.0982553891183488 0.921902253596599 0.969569587152105 -6.29613402080128
RLTPR 0.00774858128124833 7.19239009015725 0.0978719793322262 0.922206022504519 0.969783719983572 -6.29617069496969
MSL3 0.00290727337428187 8.83007434287075 0.0974321345976991 0.922554517999794 0.969820100665639 -6.29621259072132
CBR3 0.00320702449798294 4.74620027173065 0.0973226234214732 0.92264128767106 0.969820100665639 -6.29622299245976
WHAMM 0.00736924116457693 7.39741861891711 0.0967897212440308 0.923063538662416 0.969909200986221 -6.29627344235917
SOCS1 0.00245929072159079 4.30300203488663 0.0964194467453247 0.923356942739353 0.969949677659608 -6.29630833320775
GPATCH4 0.00868081549779554 5.80310338787735 0.0955061595844536 0.924080673032267 0.970595473670906 -6.29639382034205
UBE4A 0.00319837343865359 8.27991765708291 0.0939276692496313 0.925331690378324 0.971487901349266 -6.29653965504585
STC1 0.00377001568266877 5.34031508135602 0.0936625891937162 0.925541795463285 0.971530300639281 -6.29656390715097
SNX13 0.00691180329411001 6.88074249258861 0.0936235191935144 0.925572763178758 0.971530300639281 -6.29656747586048
MYOG 0.00312957200927855 4.91336332095473 0.0934382825493046 0.925719587248103 0.97157908333183 -6.29658437537852
CISH 0.0177159296160845 6.45817772089761 0.0931410031755482 0.925955225070706 0.971607189130554 -6.29661142683684
GPR85 0.00160985122210366 4.01270479360227 0.0930246901062682 0.926047422154178 0.971607189130554 -6.29662198749048
HR 0.00351102120219871 5.19099083307499 0.0925866790759778 0.926394626375005 0.971804019700645 -6.29666163833626
APBB1 0.00560594430071415 6.7403024688406 0.0922406942944083 0.926668892928959 0.971804019700645 -6.296692826256
ATP1B4 0.00140387974209988 3.65508472537283 0.0921829027202607 0.926714705909138 0.971804019700645 -6.2966980243518
OSBPL7 0.00422573262378378 5.87278489247797 0.0912477454826381 0.927456065047071 0.971890843384849 -6.29678168479595
ELAVL4 0.00159198019307549 3.96000814149446 0.0911564590300782 0.927528437103718 0.971890843384849 -6.29678980571481
DDT 0.00378575806083781 12.4217116304852 0.0910481891372209 0.927614274448526 0.971890843384849 -6.29679942695877
EPHB1 0.00243164923051697 4.45050561950643 0.0910481710881743 0.927614288758043 0.971890843384849 -6.29679942856173
CSF2 0.00402559689208459 5.23798463653932 0.0904850970857529 0.928060712631531 0.972108598641185 -6.29684928095481
RABGEF1 0.00558370028061805 5.99970339062056 0.0900113223043237 0.928436354880532 0.972108598641185 -6.29689098759534
MLH1 0.00542720225574111 7.83045918219706 0.0897905774525884 0.928611382578848 0.972108598641185 -6.29691034511836
EGFLAM 0.00311423088755536 4.87119588212437 0.0894330238754918 0.928894892782048 0.972108598641185 -6.29694159881959
ZC3HC1 0.00318486251054395 6.4161270783661 0.0894014655793718 0.928919916321858 0.972108598641185 -6.29694435133712
KCNC3 0.00189417076465848 5.07334264064406 0.0893106794635541 0.928991903811435 0.972108598641185 -6.29695226429426
PYCR2 0.00470559663323655 6.85423750285752 0.0893045265232039 0.928996782714558 0.972108598641185 -6.29695280029633
ODF3 0.00204045914841711 4.2091416287376 0.0892558094669081 0.929035412438224 0.972108598641185 -6.29695704288956
HAT1 0.00469064526739871 8.94392221095348 0.0891057145774206 0.929154429809519 0.972128073202481 -6.29697009956213
ST3GAL4 0.00451274130285118 6.81719324051468 0.087169984252412 0.930689505312545 0.97318464927142 -6.2971365187723
DHX35 0.00449492189899114 5.66843014948261 0.0870717828076975 0.930767388169113 0.97318464927142 -6.29714486397725
TOP3A 0.00417772952016549 6.96697876833616 0.0866497724234921 0.93110208919375 0.973251409989963 -6.29718061956225
CFB 0.00499621178687093 10.2677242990562 0.0865296898286442 0.931197330264424 0.973251409989963 -6.29719076203099
GTSE1 0.00575298278016945 7.1229093419322 0.0865249569576481 0.931201084065365 0.973251409989963 -6.29719116149274
RAB15 0.00152065905263044 4.59371056329019 0.0864269580896696 0.931278810648606 0.973251409989963 -6.29719942784177
NXT1 0.00441077379477761 7.72342095324609 0.085866438030287 0.931723392900831 0.97336813065527 -6.29724652853718
HCRTR1 0.00308542334196549 5.00712392583803 0.0851199374313901 0.932315521023074 0.973856821075132 -6.29730878144422
MFF 0.00292407059515121 8.85313449017653 0.0845901936729933 0.932735739545178 0.973980525267085 -6.2973526286594
USP47 0.00268308684759688 8.97833741105113 0.084346484295919 0.932929068066574 0.974028053894049 -6.297372708712
NOTCH1 0.00344750907570912 7.03048982197494 0.0832235304795336 0.933819930708242 0.974587104572297 -6.29746448432875
PTPN11 0.0023277547395546 4.71826012091959 0.0815532865512373 0.935145125011267 0.974971435977935 -6.29759871322906
SH3RF1 0.00406176918324075 6.4495820841133 0.0814873058473631 0.93519747876441 0.974971435977935 -6.29760395989332
LAPTM5 0.00483802503292985 7.81418945177424 0.0814303178670457 0.935242697283727 0.974971435977935 -6.29760848805532
ADAMTS8 0.00174934719502318 4.17209123257 0.0813491215469112 0.935307124873287 0.974971435977935 -6.2976149342967
GABRD 0.00640262739968822 6.66520927626956 0.081070672695503 0.93552807149735 0.974971435977935 -6.29763699173994
HELT 0.00238791357757151 4.31469149670741 0.0810702505118999 0.935528406500012 0.974971435977935 -6.29763702512597
RBM28 0.00235635116652499 7.18474860508 0.0809565151677459 0.935618655909622 0.974971435977935 -6.29764601292014
DOCK8 0.00329325197114017 8.11272209941357 0.0803256250952112 0.936119284667341 0.975152060630558 -6.2976956391311
USPL1 0.00501595904484731 8.38969393718926 0.080088471653977 0.936307479124644 0.975152060630558 -6.29771419338017
CAMKK1 0.00423114707553029 5.8538164691476 0.0800683081648567 0.93632348014217 0.975152060630558 -6.29771576838727
SPRY4 0.0048331260262735 6.8633391412811 0.0794657026405696 0.936801698143718 0.975212896266673 -6.29776265599669
DOK2 0.00272684474381357 4.31504128749082 0.0792943897757992 0.936937653488183 0.975212896266673 -6.29777592087473
PTPRC 0.00568780850475914 6.25218680769055 0.0783083595194651 0.937720211570764 0.975712744591955 -6.29785171339203
METTL3 0.00212144011462634 8.01205029160519 0.07792770508551 0.938022332447054 0.975817365719606 -6.29788071919603
SLC9A5 0.00195137044234883 4.49644082437578 0.0776029368954588 0.938280104227826 0.975964554387549 -6.29790535475327
POF1B 0.00119701976696929 3.61273675678174 0.0772887054293833 0.938529519142949 0.975964554387549 -6.29792909311769
PDYN 0.00136913607283162 4.32072903112913 0.0771993654048997 0.93860043210973 0.975964554387549 -6.29793582465529
RREB1 0.00452225782680671 9.51310140001555 0.0764158921022879 0.939222329172166 0.976017021685619 -6.29799452384128
SORCS2 0.00375719275271802 6.04743619336733 0.0756918723480649 0.939797067233117 0.976435483202451 -6.29804823639198
FSTL1 0.00501644359570541 7.62440373135153 0.0755211444525457 0.939932598313583 0.976439653507272 -6.29806082761482
RAB3GAP2 0.00272009221613878 7.68863830413466 0.0747954976316079 0.940508667309958 0.976537323979685 -6.29811402703186
SLC52A1 0.00302815637374554 6.4674886199415 0.0744677411247976 0.940768873615616 0.976680702803603 -6.29813788750249
KRT1 0.0017819544289015 4.41724418234497 0.0737386416826733 0.94134772952139 0.976862670656603 -6.2981905897098
NOSTRIN 0.00334963484126938 8.90603950818143 0.0727683089188577 0.942118157094909 0.977033847150054 -6.29825992503377
IGF1R 0.00418201338001811 6.08123997104564 0.072102789851562 0.9426465995913 0.977264646668595 -6.29830694890189
DCK 0.00264811490757833 4.33273861440653 0.0719795563014897 0.942744453613373 0.977264646668595 -6.29831560886517
HTR2A 0.000988614309801239 3.93318764443257 0.0709472146943421 0.943564222244445 0.97790503101806 -6.29838757259399
FAM133B 0.00283259215792686 7.88214211324391 0.0700510436892468 0.944275908768359 0.978136122732415 -6.29844920112573
DEFB1 0.00314528282553628 4.80017750959542 0.0698871606791336 0.944406059947912 0.978136122732415 -6.29846038642755
SLAIN2 0.00279908328159095 7.20994278313925 0.0691984503928287 0.944953030272796 0.978401800780794 -6.2985071057445
MPP4 0.00156124948100977 4.12515321581736 0.0689705169389716 0.945134059706026 0.978484598596422 -6.29852246593302
BCL2L15 0.00295146836068838 4.72041982626157 0.0684996970280734 0.945508003633707 0.97876707913841 -6.29855403353426
FAM175B 0.00196185998955123 8.69715377685853 0.0680604849540798 0.945856854327952 0.978911104001256 -6.2985832869616
ATOH8 0.00460218520089661 8.36498122130196 0.0680056699527244 0.945900392694298 0.978911104001256 -6.29858692467159
GUCY2D 0.00318657681406886 5.43507236742275 0.0678006134179401 0.946063266101819 0.978923217099264 -6.2986005069328
CYP4A11 0.00522962080446199 9.65020278218936 0.0667542867329884 0.946894383508127 0.979275638095845 -6.29866917356576
SCN1B 0.00608451054876458 7.1221249977771 0.0667351598187001 0.94690957693176 0.979275638095845 -6.29867041885735
TOMM22 0.00164323246396236 9.93355624974327 0.0653852832708507 0.947981897575985 0.980030525321977 -6.2987574037126
DHODH 0.00382072689287849 7.53357007659462 0.0648749174912882 0.948387349082828 0.98028037939788 -6.29878982821678
NNAT 0.0019994015311795 4.65400936751642 0.064585102920158 0.948617593428016 0.980309055349563 -6.29880812758712
ASPG 0.0064453763897081 9.24325931664669 0.0642844833000105 0.948856426480876 0.980346592806301 -6.29882702264231
TCTEX1D2 0.00409194335971552 4.99545744373221 0.0639721234339723 0.94910459173032 0.980379467689436 -6.2988465622364
HYLS1 0.0062904966601609 6.47551598986205 0.0638835084191252 0.949174995948355 0.980379467689436 -6.29885208819775
SYCP1 0.000842155446931336 3.49488777374104 0.06360718635794 0.949394535122511 0.980379467689436 -6.29886927024086
FBXL22 0.00169358554692423 4.16739420649802 0.0633053904749115 0.949634317814272 0.980380764812264 -6.29888795118728
MTFP1 0.00231499717829919 8.59099641699002 0.0632232692791567 0.949699565500333 0.980380764812264 -6.29889301905383
APOBEC3H 0.0016783707970065 4.42790448033644 0.0625165029443922 0.950261126054532 0.980751329544822 -6.29893636312664
ARSB 0.00415234034571554 8.23778970334675 0.0622450064509851 0.950476850018242 0.980824055421389 -6.29895288374429
MAN1A2 0.00489268817352695 7.69869785659534 0.0617714935948945 0.950853099654207 0.980824055421389 -6.29898152505329
HOOK2 0.00425577580892078 7.21389908192592 0.0617102080635583 0.950901797474387 0.980824055421389 -6.29898521603854
TMEM147 0.00267358258823158 9.39302971537494 0.0615249593558322 0.951048998244911 0.980824055421389 -6.2989963505625
COMTD1 0.00261148148977419 6.77306810104976 0.0613690778943854 0.951172864772552 0.980824055421389 -6.29900569401046
RARS2 0.00337121093046822 7.72506312302796 0.0611793154299669 0.951323655435897 0.980824055421389 -6.29901703627854
CLIP4 0.00195256058351312 4.51099480936679 0.0607164201683185 0.95169149260236 0.980868323544395 -6.29904455659216
CYBB 0.00609052775857677 6.98972686206915 0.0600527180499294 0.952218918006138 0.981051578558155 -6.29908365072383
SYNGAP1 0.00145388113660161 4.32403846467658 0.0599272978416944 0.952318588306978 0.981051578558155 -6.29909099009785
ADCY5 0.00239281154158721 5.56282321377955 0.0597400551178608 0.952467389805459 0.981051578558155 -6.29910191866678
THNSL2 0.0035234169768934 8.73594372678448 0.0592048688856743 0.952892710703667 0.981270711022432 -6.29913296667014
SLC50A1 0.0029258598830495 9.04719032611309 0.0588474241978439 0.953176785186564 0.981447752563575 -6.29915354766263
PAPOLG 0.00154378144266865 5.02527894677216 0.0586058995806943 0.95336873712667 0.981447752563575 -6.29916738364157
TRAM1L1 0.000832175726797946 3.62446907656648 0.057564382668717 0.954196515024176 0.982036206458954 -6.29922639625437
SEC14L2 0.00318039483518362 9.24404586777629 0.0572017006404516 0.95448477962321 0.982036206458954 -6.29924669753288
CCDC184 0.00114362967031267 3.91095000500291 0.0571209906157841 0.954548929868334 0.982036206458954 -6.29925119785721
FDX1L 0.00347191400282654 8.40042648156134 0.0564444398474817 0.955086680183793 0.982312751537997 -6.29928867190494
CHRDL2 0.00277438231040517 4.94766365054933 0.0562560926582572 0.955236389956205 0.982325940260858 -6.29929902498012
INTS9 0.00136987916436837 8.00995912065361 0.0553391349973984 0.955965266294146 0.982553684528654 -6.2993489340418
MMP10 0.00156662871211122 4.37614361802266 0.0545801411918417 0.956568607705625 0.982916690134491 -6.29938962491003
TSHZ3 0.00129206960214834 4.23575325412822 0.0539888329524442 0.957038669543633 0.98313510859644 -6.29942093647834
BCL2L11 0.00143810775753783 3.99456710458403 0.053668195221841 0.957293567581671 0.983292629039437 -6.29943777261196
PRMT9 0.00251942593215659 7.49894065296163 0.0521169952833144 0.958526790203537 0.984141716092327 -6.29951780732518
NPY1R 0.000722332844747431 3.74101181970885 0.0513565882158163 0.959131359895649 0.984376832932603 -6.29955618351507
PIH1D2 0.00125148177948198 4.49942381424474 0.0511101114318789 0.959327329001174 0.984376832932603 -6.29956850165666
APOA5 0.00403565626139901 11.8154205586673 0.0508475991002331 0.959536050410727 0.984376832932603 -6.29958155603849
MSTN 0.000881139312369328 3.86080575821545 0.0505995792600463 0.959733251541012 0.984440866767675 -6.29959382797288
TBC1D23 0.0016969874930588 8.09722106089844 0.0496437264661973 0.960493275479894 0.984803123286703 -6.29964056200596
JAKMIP1 0.000912158558813658 3.91237524437911 0.0493224949465823 0.96074870339393 0.984960710108008 -6.29965606773749
PKMYT1 0.00276618936693485 6.55481826070516 0.0489715147176506 0.961027790722486 0.985098849489811 -6.29967289436009
PREB 0.00257608333183157 8.8795630109547 0.0486890653445957 0.961252388202342 0.985111433664882 -6.29968634823194
SOSTDC1 0.00119289887324747 4.1467327905596 0.0482000268594066 0.961641268121566 0.985151948656735 -6.29970945852454
COA5 0.00336492558105572 6.02067720160471 0.0480708612975481 0.961743981203635 0.985151948656735 -6.29971552350427
SELL 0.00226495356144163 4.98813564286419 0.0477300324109396 0.962015013073457 0.985151948656735 -6.2997314490265
GNG10 0.00147050742428334 10.3545575183351 0.0474743342119563 0.962218350758566 0.985151948656735 -6.29974332235205
MSL1 0.00205070034530053 8.17939320929355 0.0474479673368388 0.962239318507423 0.985151948656735 -6.29974454306855
LAMTOR4 0.0014234794455561 9.93249825899007 0.0474244725341201 0.962258002318399 0.985151948656735 -6.29974563024434
MR1 0.00148257118346073 4.70184061375398 0.0472029005204101 0.962434204430209 0.985228163173323 -6.29975585657038
BAK1 0.00288938295590846 6.44930318600583 0.0469768365992509 0.96261398058583 0.985289041907144 -6.29976624085923
EFNA4 0.00177788263412459 4.96200884965589 0.0468721851537635 0.962697204755379 0.985289041907144 -6.2997710311632
POLR2F 0.00152102995244441 7.70162208843674 0.0464531262340572 0.963030465908794 0.985525945558498 -6.29979010608315
KIAA0513 0.00138613721503589 4.4578079184416 0.0462671188500779 0.963178392400016 0.985573155275519 -6.29979851796287
FOXI2 0.00140380130491202 4.52815117528988 0.0456796345092542 0.963645610740863 0.985907482105289 -6.29982486435388
RESP18 0.00401308798318212 4.78963657833028 0.0453859995925533 0.963879139364831 0.985907482105289 -6.29983790655253
SETD4 0.00342808019120078 7.94406079488017 0.0453760660659418 0.963887039579768 0.985907482105289 -6.29983834629305
BCAS1 0.00169008533323112 4.45166718204371 0.0449173675525659 0.964251850157943 0.986046304734812 -6.29985854726366
GPR153 0.00149422077263583 4.36665174775112 0.0443983046810755 0.964664678657577 0.986239225836721 -6.29988115913704
INS 0.00134493557615567 5.33375999504842 0.0441156946335786 0.96488945216101 0.986239225836721 -6.29989335994557
HAL 0.00529003111749304 9.79656007209448 0.0427138979507321 0.966004410614043 0.986692861746696 -6.29995272653906
MPP3 0.00102290701091334 4.53307064108804 0.0426104594511638 0.966086686031612 0.986692861746696 -6.29995703125833
WBP4 0.00262994240598236 7.48396026404792 0.0424659679834378 0.966201615764909 0.986692861746696 -6.29996302697475
BLOC1S1 0.00139170457942939 9.48473324470365 0.042456751411761 0.966208946727992 0.986692861746696 -6.29996340872819
EPHA8 0.00130174846814768 4.29478389199898 0.042093317993471 0.966498027990399 0.986750088026584 -6.29997839620597
HOOK3 0.00418705514101436 6.71723684327606 0.0415886453311006 0.966899460794666 0.986773540572779 -6.29999899451217
SFXN5 0.00257520299678404 7.45464871822544 0.0411333719114014 0.967261607153814 0.987039089424876 -6.30001736342435
AUTS2 0.00198321707640936 5.41464574214626 0.0409222452070994 0.967429549807997 0.987106428626939 -6.30002581313075
TBC1D12 0.00426912596220053 6.10248237266678 0.0402537358309938 0.967961331281024 0.987544953578806 -6.30005228138661
SERPINA12 0.00243122698096521 7.02274486075125 0.0400587852964584 0.968116411988547 0.987599104506702 -6.30005991795249
SULT1E1 0.00254341908464362 12.9325464150202 0.0389142109795096 0.969026930964662 0.988215583062972 -6.30010400522524
NOMO2 0.00134288549795336 9.12768048672432 0.03869552635555 0.969200901205959 0.988288902103854 -6.30011228322283
ARHGAP12 0.00216436911817031 7.91360186559104 0.036654988063513 0.970824281672834 0.989334794037401 -6.30018727646683
